USERID;NAME;SURNAME;EMAIL;GENDER;RACE;AGE;PROVINCE;SOCIAL_MEDIA_HANDLE;CHANNEL2;RECORDDATE2;TIME;DURATION_2
773431;Roxane;Lavoie;Roxane404@abcmail.com;female;indian_asian;24;Kwazulu Natal;@Roxane40;Channel O;2016/01/28;23:28:00.000;00:04:42.000
773431;Roxane;Lavoie;Roxane404@abcmail.com;female;indian_asian;24;Kwazulu Natal;@Roxane40;Boomerang;2016/01/20;17:42:00.000;00:02:10.000
852644;Art;Hoadley;Art403@mail.com;male;white;30;Gauteng;@Art40;ICC Cricket World Cup 2011;2016/03/08;17:38:00.000;01:27:58.000
852644;Art;Hoadley;Art403@mail.com;male;white;30;Gauteng;@Art40;ICC Cricket World Cup 2011;2016/03/25;12:06:00.000;00:02:30.000
852644;Art;Hoadley;Art403@mail.com;male;white;30;Gauteng;@Art40;ICC Cricket World Cup 2011;2016/03/25;12:55:00.000;00:01:02.000
2362118;Hyman;Curran;Hyman84@abcmail.com;male;white;45;Gauteng;@Hyman8;Supersport Live Events;2016/03/11;11:11:00.000;00:07:40.000
2362118;Hyman;Curran;Hyman84@abcmail.com;male;white;45;Gauteng;@Hyman8;SuperSport Blitz;2016/03/03;19:29:00.000;00:01:52.000
908642;Kip;Mosser;Kip144@abcmail.com;male;None;50;Western Cape;@Kip14;Cartoon Network;2016/03/26;19:32:00.000;00:07:33.000
908646;Epifania;Crotty;Epifania481@yahoo.com;female;white;51;Western Cape;@Epifania48;Supersport Live Events;2016/03/25;14:44:00.000;00:00:50.000
773433;Dee;Curran;Dee215@mailxyz.com;male;indian_asian;32;Kwazulu Natal;@Dee21;Supersport Live Events;2016/02/02;12:42:00.000;00:00:20.000
773433;Dee;Curran;Dee215@mailxyz.com;male;indian_asian;32;Kwazulu Natal;@Dee21;SuperSport Blitz;2016/01/23;11:36:00.000;00:00:24.000
773433;Dee;Curran;Dee215@mailxyz.com;male;indian_asian;32;Kwazulu Natal;@Dee21;Supersport Live Events;2016/02/03;10:17:00.000;00:00:00.000
630547;Sharri;Tatham;Sharri362@gmail.com;female;white;32;Gauteng;@Sharri36;Cartoon Network;2016/01/14;20:43:00.000;00:00:33.000
2371216;Cory;Marek;Cory101@yahoo.com;male;black;47;Gauteng;@Cory10;CNN;2016/03/07;18:17:00.000;00:07:27.000
729345;Wilburn;Mcclaine;Wilburn305@mailxyz.com;male;white;44;Gauteng;@Wilburn30;Boomerang;2016/03/20;06:41:00.000;00:01:36.000
810617;Kip;Arrieta;Kip144@abcmail.com;male;indian_asian;24;Kwazulu Natal;@Kip14;SuperSport Blitz;2016/02/21;13:12:00.000;00:00:06.000
810617;Kip;Arrieta;Kip144@abcmail.com;male;indian_asian;24;Kwazulu Natal;@Kip14;Supersport Live Events;2016/02/21;10:45:00.000;00:01:42.000
2205469;Earl;Crotty;Earl422@gmail.com;male;coloured;33;Eastern Cape;@Earl42;Channel O;2016/02/07;16:36:00.000;00:01:24.000
819074;Samuel;Martello;Samuel265@mailxyz.com;male;white;53;Gauteng;@Samuel26;ICC Cricket World Cup 2011;2016/02/28;11:03:00.000;00:03:46.000
822395;Claud;Gettys;Claud344@abcmail.com;male;white;28;Gauteng;@Claud34;Supersport Live Events;2016/03/25;11:56:00.000;00:03:36.000
859174;Efren;Crotty;Efren132@gmail.com;male;white;28;Northern Cape;@Efren13;SuperSport Blitz;2016/03/16;08:54:00.000;00:03:54.000
819075;Brendan;Bilyeu;Brendan452@gmail.com;male;indian_asian;25;Kwazulu Natal;@Brendan45;Supersport Live Events;2016/02/25;08:50:00.000;00:00:20.000
2205470;Teresia;Beville;Teresia152@gmail.com;female;black;49;Eastern Cape;@Teresia15;M-Net;2016/01/05;13:46:00.000;00:00:20.000
868007;Lane;Caves;Lane111@yahoo.com;male;None;38;Gauteng;@Lane11;SuperSport Blitz;2016/03/13;17:54:00.000;00:03:50.000
868007;Lane;Caves;Lane111@yahoo.com;male;None;38;Gauteng;@Lane11;ICC Cricket World Cup 2011;2016/03/19;10:40:00.000;00:02:40.000
868007;Lane;Caves;Lane111@yahoo.com;male;None;38;Gauteng;@Lane11;SawSee;2016/03/15;20:25:00.000;00:00:10.000
868007;Lane;Caves;Lane111@yahoo.com;male;None;38;Gauteng;@Lane11;Cartoon Network;2016/03/12;15:11:00.000;00:00:11.000
810619;Jared;Curran;Jared505@mailxyz.com;male;None;22;Western Cape;@Jared50;Cartoon Network;2016/02/20;20:29:00.000;00:00:22.000
810619;Jared;Curran;Jared505@mailxyz.com;male;None;22;Western Cape;@Jared50;Boomerang;2016/02/21;22:00:00.000;00:05:52.000
810619;Jared;Curran;Jared505@mailxyz.com;male;None;22;Western Cape;@Jared50;ICC Cricket World Cup 2011;2016/02/24;12:05:00.000;00:02:36.000
810619;Jared;Curran;Jared505@mailxyz.com;male;None;22;Western Cape;@Jared50;ICC Cricket World Cup 2011;2016/03/03;09:16:00.000;00:32:46.000
294092;None;None;Lillian141@yahoo.com;None;None;0;None;None;Cartoon Network;2016/01/14;18:14:00.000;00:00:54.000
773440;Carter;Mcclaine;Carter34@abcmail.com;male;None;19;Kwazulu Natal;@Carter3;M-Net;2016/02/05;13:49:00.000;00:00:00.000
773440;Carter;Mcclaine;Carter34@abcmail.com;male;None;19;Kwazulu Natal;@Carter3;Trace TV;2016/02/04;19:34:00.000;00:00:00.000
773440;Carter;Mcclaine;Carter34@abcmail.com;male;None;19;Kwazulu Natal;@Carter3;Channel O;2016/03/04;17:34:00.000;00:11:42.000
2371220;Wilton;Marek;Wilton415@mailxyz.com;male;coloured;32;Mpumalanga;@Wilton41;Supersport Live Events;2016/03/24;13:28:00.000;00:05:30.000
2371220;Wilton;Marek;Wilton415@mailxyz.com;male;coloured;32;Mpumalanga;@Wilton41;Supersport Live Events;2016/03/23;15:30:00.000;00:07:32.000
2371220;Wilton;Marek;Wilton415@mailxyz.com;male;coloured;32;Mpumalanga;@Wilton41;ICC Cricket World Cup 2011;2016/02/28;15:50:00.000;00:00:46.000
2371221;Randy;Biggers;Randy394@abcmail.com;male;black;35;Western Cape;@Randy39;Supersport Live Events;2016/01/12;11:53:00.000;00:00:28.000
2371221;Randy;Biggers;Randy394@abcmail.com;male;black;35;Western Cape;@Randy39;ICC Cricket World Cup 2011;2016/02/27;18:54:00.000;00:02:34.000
2092266;Carter;Reisinger;Carter35@mailxyz.com;male;white;47;Gauteng;@Carter3;Supersport Live Events;2016/02/26;19:03:00.000;00:03:44.000
2092266;Carter;Reisinger;Carter35@mailxyz.com;male;white;47;Gauteng;@Carter3;SuperSport Blitz;2016/02/11;09:37:00.000;00:00:10.000
773444;Loyd;Crotty;Loyd494@abcmail.com;male;white;61;Limpopo;@Loyd49;Supersport Live Events;2016/03/24;15:34:00.000;00:00:16.000
773444;Loyd;Crotty;Loyd494@abcmail.com;male;white;61;Limpopo;@Loyd49;Supersport Live Events;2016/03/25;09:59:00.000;00:00:24.000
2289038;Hyman;Marek;Hyman82@gmail.com;male;white;71;Gauteng;@Hyman8;ICC Cricket World Cup 2011;2016/03/26;19:47:00.000;00:00:44.000
861451;Hollis;Vital;Hollis383@mail.com;male;None;55;Gauteng;@Hollis38;ICC Cricket World Cup 2011;2016/03/12;13:13:00.000;00:02:36.000
189392;None;None;Iva25@mailxyz.com;None;None;0;None;None;Trace TV;2016/03/29;19:06:00.000;00:01:12.000
929871;Stephen;Deblois;Stephen151@yahoo.com;male;white;41;Mpumalanga;@Stephen15;CNN;2016/03/31;22:13:00.000;00:00:36.000
951970;Seema;Fudge;Seema163@mail.com;female;black;31;Eastern Cape;@Seema16;Africa Magic;2016/03/12;12:29:00.000;00:00:00.000
610483;Jacinto;Mccollum;Jacinto253@mail.com;male;None;52;Western Cape;@Jacinto25;M-Net;2016/01/08;22:14:00.000;00:05:52.000
1794145;Hollis;Tancredi;Hollis381@yahoo.com;male;;34;Kwazulu Natal;@Hollis38;SuperSport Blitz;2016/02/06;05:10:00.000;00:00:00.000
908759;Cory;Singer;Cory102@gmail.com;male;white;37;Mpumalanga;@Cory10;ICC Cricket World Cup 2011;2016/03/25;13:59:00.000;00:03:02.000
908759;Cory;Singer;Cory102@gmail.com;male;white;37;Mpumalanga;@Cory10;Supersport Live Events;2016/03/26;08:51:00.000;00:01:24.000
894137;Earl;Hoadley;Earl424@abcmail.com;male;indian_asian;42;Kwazulu Natal;@Earl42;ICC Cricket World Cup 2011;2016/03/23;12:20:00.000;00:09:24.000
650987;Emilie;Deblois;Emilie415@mailxyz.com;female;black;44;Free State;@Emilie41;Boomerang;2016/01/19;20:37:00.000;00:03:58.000
2205474;Kip;Mcclaine;Kip141@yahoo.com;male;black;62;Eastern Cape;@Kip14;SuperSport Blitz;2016/03/11;19:00:00.000;00:18:24.000
941574;Filiberto;Gettys;Filiberto45@mailxyz.com;male;coloured;40;Gauteng;@Filiberto4;Cartoon Network;2016/03/08;00:32:00.000;01:02:44.000
908764;Art;Vital;Art401@yahoo.com;male;indian_asian;38;Limpopo;@Art40;ICC Cricket World Cup 2011;2016/03/26;13:53:00.000;00:13:00.000
766143;Raymundo;Caves;Raymundo432@gmail.com;male;coloured;29;Western Cape;@Raymundo43;Cartoon Network;2016/01/29;14:59:00.000;00:06:34.000
808853;Lane;Pascarella;Lane111@yahoo.com;male;white;52;Gauteng;@Lane11;CNN;2016/02/22;15:08:00.000;00:09:20.000
794930;Len;Mcculloch;Len445@mailxyz.com;male;white;42;Gauteng;@Len44;M-Net;2016/03/28;17:33:00.000;00:06:57.000
794930;Len;Mcculloch;Len445@mailxyz.com;male;white;42;Gauteng;@Len44;Boomerang;2016/03/29;20:13:00.000;00:02:31.000
773452;Hollis;Jacox;Hollis383@mail.com;male;black;44;Eastern Cape;@Hollis38;M-Net;2016/01/05;16:49:00.000;00:00:39.000
773453;Donald;Mccown;Donald224@abcmail.com;male;black;32;Eastern Cape;@Donald22;Boomerang;2016/01/31;07:31:00.000;00:12:41.000
773453;Donald;Mccown;Donald224@abcmail.com;male;black;32;Eastern Cape;@Donald22;Channel O;2016/02/09;07:02:00.000;00:12:39.000
623564;Claud;Crotty;Claud345@mailxyz.com;male;black;41;Gauteng;@Claud34;SuperSport Blitz;2016/01/14;17:28:00.000;00:13:10.000
623564;Claud;Crotty;Claud345@mailxyz.com;male;black;41;Gauteng;@Claud34;Channel O;2016/01/14;17:54:00.000;00:47:09.000
822409;Stacy;Paradis;Stacy272@gmail.com;male;white;44;Gauteng;@Stacy27;ICC Cricket World Cup 2011;2016/03/02;15:49:00.000;00:23:40.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;Africa Magic;2016/01/19;21:58:00.000;00:00:02.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;E! Entertainment;2016/01/15;07:50:00.000;00:00:16.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;DStv Events 1;2016/01/13;03:50:00.000;00:00:20.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;E! Entertainment;2016/01/14;12:07:00.000;00:00:10.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;Trace TV;2016/01/14;07:38:00.000;00:00:24.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;DStv Events 1;2016/01/15;18:49:00.000;00:01:40.000
991;Lane;Paradis;Lane111@yahoo.com;male;black;26;Gauteng;@Lane11;Cartoon Network;2016/01/20;15:43:00.000;00:00:09.000
2092273;Efren;Styer;Efren133@mail.com;male;indian_asian;35;Limpopo;@Efren13;ICC Cricket World Cup 2011;2016/02/24;15:56:00.000;00:04:38.000
2092273;Efren;Styer;Efren133@mail.com;male;indian_asian;35;Limpopo;@Efren13;ICC Cricket World Cup 2011;2016/02/28;15:57:00.000;00:11:34.000
592782;Valentine;Shkreli;Valentine471@yahoo.com;male;black;43;Gauteng;@Valentine47;CNN;2016/01/05;11:22:00.000;00:13:47.000
592782;Valentine;Shkreli;Valentine471@yahoo.com;male;black;43;Gauteng;@Valentine47;Cartoon Network;2016/01/05;14:04:00.000;00:03:46.000
810627;Art;Mosser;Art404@abcmail.com;male;black;26;Mpumalanga;@Art40;ICC Cricket World Cup 2011;2016/02/21;15:17:00.000;00:04:14.000
810627;Art;Mosser;Art404@abcmail.com;male;black;26;Mpumalanga;@Art40;Supersport Live Events;2016/01/21;16:44:00.000;00:09:08.000
810627;Art;Mosser;Art404@abcmail.com;male;black;26;Mpumalanga;@Art40;ICC Cricket World Cup 2011;2016/03/07;16:04:00.000;00:01:36.000
810627;Art;Mosser;Art404@abcmail.com;male;black;26;Mpumalanga;@Art40;ICC Cricket World Cup 2011;2016/03/25;17:58:00.000;00:00:24.000
794932;Carlota;Tancredi;Carlota142@gmail.com;female;black;33;Gauteng;@Carlota14;ICC Cricket World Cup 2011;2016/02/25;10:29:00.000;00:22:54.000
629932;Stefan;Styer;Stefan464@abcmail.com;male;white;39;Eastern Cape;@Stefan46;Cartoon Network;2016/01/15;03:11:00.000;00:00:02.000
802228;Kip;Singer;Kip141@yahoo.com;male;white;21;Free State;@Kip14;Supersport Live Events;2016/02/18;08:33:00.000;00:00:00.000
852672;Stephen;Mcculloch;Stephen153@mail.com;male;black;45;Mpumalanga;@Stephen15;SuperSport Blitz;2016/03/05;12:49:00.000;00:06:22.000
852672;Stephen;Mcculloch;Stephen153@mail.com;male;black;45;Mpumalanga;@Stephen15;SuperSport Blitz;2016/03/05;12:53:00.000;00:00:14.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Trace TV;2016/01/17;19:08:00.000;00:18:12.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Trace TV;2016/01/03;02:00:00.000;00:05:12.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Trace TV;2016/01/28;19:16:00.000;00:15:03.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Boomerang;2016/01/30;13:04:00.000;00:00:07.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Trace TV;2016/03/19;18:51:00.000;00:23:51.000
773458;Bess;Jacox;Bess63@mail.com;female;black;20;Gauteng;@Bess6;Trace TV;2016/03/12;08:50:00.000;00:03:24.000
794933;Stefan;Pool;Stefan465@mailxyz.com;male;white;38;Kwazulu Natal;@Stefan46;Cartoon Network;2016/02/10;17:58:00.000;00:00:34.000
1888752;Yong;Mccollum;Yong482@gmail.com;male;white;45;Kwazulu Natal;@Yong48;Supersport Live Events;2016/01/05;10:10:00.000;00:00:00.000
1109383;Markus;Gettys;Markus195@mailxyz.com;male;black;39;Free State;@Markus19;SuperSport Blitz;2016/03/08;09:26:00.000;00:22:16.000
2362147;Roxane;Lavoie;Roxane125@mailxyz.com;female;white;52;Gauteng;@Roxane12;E! Entertainment;2016/03/16;22:18:00.000;00:03:38.000
589286;Abel;Crotty;Abel185@mailxyz.com;male;None;39;Gauteng;@Abel18;DStv Events 1;2016/01/03;06:29:00.000;00:01:45.000
589286;Abel;Crotty;Abel185@mailxyz.com;male;None;39;Gauteng;@Abel18;Boomerang;2016/01/03;06:30:00.000;00:00:21.000
819098;Dion;Gettys;Dion331@yahoo.com;male;white;47;Gauteng;@Dion33;ICC Cricket World Cup 2011;2016/03/20;16:07:00.000;00:08:52.000
838054;Royal;Nicholls;Royal172@gmail.com;male;black;34;Kwazulu Natal;@Royal17;ICC Cricket World Cup 2011;2016/03/04;20:20:00.000;00:02:06.000
870626;Cory;Borelli;Cory101@yahoo.com;male;white;27;Mpumalanga;@Cory10;Supersport Live Events;2016/03/11;10:04:00.000;00:25:24.000
870626;Cory;Borelli;Cory101@yahoo.com;male;white;27;Mpumalanga;@Cory10;Supersport Live Events;2016/03/11;09:01:00.000;00:07:54.000
2371239;Samuel;Creager;Samuel265@mailxyz.com;male;black;45;Kwazulu Natal;@Samuel26;SuperSport Blitz;2016/02/22;13:57:00.000;01:00:06.000
2371239;Samuel;Creager;Samuel265@mailxyz.com;male;black;45;Kwazulu Natal;@Samuel26;SuperSport Blitz;2016/03/07;15:23:00.000;02:10:18.000
822416;Donald;Curran;Donald223@mail.com;male;indian_asian;51;Gauteng;@Donald22;Supersport Live Events;2016/02/26;08:53:00.000;00:03:08.000
822416;Donald;Curran;Donald223@mail.com;male;indian_asian;51;Gauteng;@Donald22;Supersport Live Events;2016/01/29;13:59:00.000;00:03:28.000
822416;Donald;Curran;Donald223@mail.com;male;indian_asian;51;Gauteng;@Donald22;E! Entertainment;2016/02/12;15:36:00.000;00:01:16.000
773461;Claud;Reisinger;Claud342@gmail.com;male;black;29;Limpopo;@Claud34;Channel O;2016/02/05;22:20:00.000;00:02:18.000
773461;Claud;Reisinger;Claud342@gmail.com;male;black;29;Limpopo;@Claud34;Supersport Live Events;2016/02/15;23:01:00.000;00:00:00.000
2371243;Markus;Caves;Markus193@mail.com;male;black;44;Gauteng;@Markus19;CNN;2016/02/01;18:18:00.000;00:11:37.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;Supersport Live Events;2016/01/19;13:22:00.000;00:00:00.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;DStv Events 1;2016/01/16;22:08:00.000;00:01:20.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;SuperSport Blitz;2016/01/15;12:23:00.000;00:19:20.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;Africa Magic;2016/01/29;12:50:00.000;00:00:00.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;SuperSport Blitz;2016/01/28;19:10:00.000;00:05:20.000
773462;Efren;Mcculloch;Efren132@gmail.com;male;black;38;Kwazulu Natal;@Efren13;Africa Magic;2016/02/12;19:39:00.000;00:00:30.000
794939;Krysta;Mastrangelo;Krysta224@abcmail.com;female;None;26;Gauteng;@Krysta22;Supersport Live Events;2016/03/12;09:48:00.000;00:01:30.000
898365;Wilburn;Shkreli;Wilburn302@gmail.com;male;black;36;Gauteng;@Wilburn30;ICC Cricket World Cup 2011;2016/03/25;15:20:00.000;00:00:00.000
607197;Kip;Zweifel;Kip144@abcmail.com;male;black;43;Gauteng;@Kip14;Supersport Live Events;2016/02/06;18:01:00.000;00:00:00.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;Supersport Live Events;2016/02/26;18:59:00.000;00:31:10.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;ICC Cricket World Cup 2011;2016/02/24;12:32:00.000;00:02:28.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;Supersport Live Events;2016/03/05;20:25:00.000;03:23:40.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;ICC Cricket World Cup 2011;2016/03/12;16:10:00.000;00:00:00.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;ICC Cricket World Cup 2011;2016/03/12;16:16:00.000;00:00:00.000
810638;Brendan;Slane;Brendan455@mailxyz.com;male;white;32;Gauteng;@Brendan45;ICC Cricket World Cup 2011;2016/03/12;16:23:00.000;00:00:00.000
868024;Emerson;Zweifel;Emerson242@gmail.com;male;black;27;Gauteng;@Emerson24;Africa Magic;2016/03/11;09:28:00.000;00:00:26.000
868024;Emerson;Zweifel;Emerson242@gmail.com;male;black;27;Gauteng;@Emerson24;Channel O;2016/03/10;20:48:00.000;00:12:51.000
617871;Donald;Paradis;Donald223@mail.com;male;black;32;North West;@Donald22;Trace TV;2016/01/15;19:37:00.000;00:11:45.000
617871;Donald;Paradis;Donald223@mail.com;male;black;32;North West;@Donald22;Trace TV;2016/01/11;20:29:00.000;00:01:24.000
803373;Lucas;Pascarella;Lucas234@abcmail.com;male;indian_asian;29;Gauteng;@Lucas23;Cartoon Network;2016/02/19;21:14:00.000;00:00:07.000
803373;Lucas;Pascarella;Lucas234@abcmail.com;male;indian_asian;29;Gauteng;@Lucas23;Break in transmission;2016/03/01;22:41:00.000;00:00:09.000
822420;Markus;Woolard;Markus191@yahoo.com;male;coloured;27;Western Cape;@Markus19;Supersport Live Events;2016/03/04;20:07:00.000;00:39:54.000
822420;Markus;Woolard;Markus191@yahoo.com;male;coloured;27;Western Cape;@Markus19;Supersport Live Events;2016/02/27;19:12:00.000;00:00:26.000
822420;Markus;Woolard;Markus191@yahoo.com;male;coloured;27;Western Cape;@Markus19;ICC Cricket World Cup 2011;2016/03/07;17:24:00.000;00:05:46.000
852681;Lane;Tatham;Lane114@abcmail.com;male;white;29;Free State;@Lane11;Supersport Live Events;2016/03/03;12:21:00.000;00:00:16.000
948343;Nakita;Pool;Nakita393@mail.com;female;black;34;Gauteng;@Nakita39;Supersport Live Events;2016/03/28;07:10:00.000;00:00:00.000
925838;Dee;Pascarella;Dee213@mail.com;male;indian_asian;36;Gauteng;@Dee21;SuperSport Blitz;2016/03/30;08:35:00.000;00:00:00.000
122451;None;None;Mellie363@mail.com;None;None;0;None;None;Channel O;2016/01/20;15:06:00.000;00:00:12.000
870631;Hollis;Wigfall;Hollis385@mailxyz.com;male;black;36;Gauteng;@Hollis38;Trace TV;2016/02/20;10:37:00.000;00:09:09.000
870631;Hollis;Wigfall;Hollis385@mailxyz.com;male;black;36;Gauteng;@Hollis38;Channel O;2016/02/09;19:44:00.000;00:30:09.000
273196;None;None;Blanca471@yahoo.com;None;None;0;None;None;ICC Cricket World Cup 2011;2016/03/06;11:36:00.000;02:08:36.000
273196;None;None;Blanca471@yahoo.com;None;None;0;None;None;E! Entertainment;2016/03/25;09:19:00.000;00:00:46.000
810643;Chas;Marek;Chas353@mail.com;male;black;42;Mpumalanga;@Chas35;SuperSport Blitz;2016/02/20;17:03:00.000;00:00:32.000
810643;Chas;Marek;Chas353@mail.com;male;black;42;Mpumalanga;@Chas35;SawSee;2016/02/20;19:29:00.000;00:02:22.000
810643;Chas;Marek;Chas353@mail.com;male;black;42;Mpumalanga;@Chas35;Cartoon Network;2016/02/14;07:39:00.000;01:23:31.000
747185;Michel;Sytsma;Michel204@abcmail.com;male;white;40;Gauteng;@Michel20;Vuzu;2016/01/16;15:19:00.000;00:00:09.000
614114;Irving;Langenfeld;Irving54@abcmail.com;male;black;55;Gauteng;@Irving5;Trace TV;2016/01/01;14:16:00.000;00:00:42.000
187786;Iva;Styer;Iva265@mailxyz.com;female;white;37;Kwazulu Natal;@Iva26;Supersport Live Events;2016/01/05;16:48:00.000;00:00:48.000
28240;Michel;Deblois;Michel203@mail.com;male;None;40;Gauteng;@Michel20;Cartoon Network;2016/03/20;17:30:00.000;00:00:47.000
805244;Claud;Tatham;Claud345@mailxyz.com;male;white;32;Gauteng;@Claud34;Supersport Live Events;2016/03/12;17:23:00.000;00:03:52.000
882169;Randy;Leicht;Randy394@abcmail.com;male;coloured;22;Western Cape;@Randy39;E! Entertainment;2016/03/18;18:30:00.000;00:02:30.000
882169;Randy;Leicht;Randy394@abcmail.com;male;coloured;22;Western Cape;@Randy39;Channel O;2016/01/11;23:07:00.000;00:14:57.000
412331;None;None;Iva141@yahoo.com;None;None;0;None;None;E! Entertainment;2016/01/04;20:31:00.000;00:00:42.000
11883;None;None;Teresia484@abcmail.com;None;None;0;None;None;DStv Events 1;2016/01/08;08:12:00.000;00:01:55.000
911967;Stefan;Paradis;Stefan465@mailxyz.com;male;None;51;Gauteng;@Stefan46;Channel O;2016/03/26;18:09:00.000;00:00:15.000
810645;Emerson;Styer;Emerson245@mailxyz.com;male;None;31;Mpumalanga;@Emerson24;ICC Cricket World Cup 2011;2016/02/22;18:35:00.000;00:00:58.000
918104;Kip;Woolard;Kip144@abcmail.com;male;white;36;Eastern Cape;@Kip14;SawSee;2016/03/27;14:58:00.000;00:00:04.000
810648;Jacinto;Paradis;Jacinto253@mail.com;male;indian_asian;43;Kwazulu Natal;@Jacinto25;Trace TV;2016/02/24;16:54:00.000;00:00:54.000
2423049;Efren;Mosser;Efren133@mail.com;male;indian_asian;37;Kwazulu Natal;@Efren13;ICC Cricket World Cup 2011;2016/03/12;19:02:00.000;00:02:56.000
810649;Michel;Borelli;Michel205@mailxyz.com;male;white;20;Gauteng;@Michel20;SuperSport Blitz;2016/03/23;14:33:00.000;00:00:56.000
810649;Michel;Borelli;Michel205@mailxyz.com;male;white;20;Gauteng;@Michel20;ICC Cricket World Cup 2011;2016/03/15;13:20:00.000;00:01:08.000
810650;Seema;Fudge;Seema155@mailxyz.com;female;white;55;Gauteng;@Seema15;Boomerang;2016/02/15;13:26:00.000;00:00:14.000
810651;Royal;Bilyeu;Royal175@mailxyz.com;male;indian_asian;38;Limpopo;@Royal17;ICC Cricket World Cup 2011;2016/02/19;10:22:00.000;00:29:14.000
810651;Royal;Bilyeu;Royal175@mailxyz.com;male;indian_asian;38;Limpopo;@Royal17;ICC Cricket World Cup 2011;2016/02/19;14:10:00.000;00:17:04.000
810651;Royal;Bilyeu;Royal175@mailxyz.com;male;indian_asian;38;Limpopo;@Royal17;SuperSport Blitz;2016/02/17;16:14:00.000;00:06:02.000
822429;Samuel;Slane;Samuel263@mail.com;male;black;9;Gauteng;@Samuel26;Africa Magic;2016/03/03;16:54:00.000;00:00:09.000
822429;Samuel;Slane;Samuel263@mail.com;male;black;9;Gauteng;@Samuel26;Channel O;2016/03/04;19:23:00.000;00:12:12.000
2371257;Romeo;Pascarella;Romeo373@mail.com;male;indian_asian;32;Limpopo;@Romeo37;Supersport Live Events;2016/03/24;15:53:00.000;00:58:34.000
2371257;Romeo;Pascarella;Romeo373@mail.com;male;indian_asian;32;Limpopo;@Romeo37;ICC Cricket World Cup 2011;2016/03/28;20:27:00.000;00:01:12.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;SuperSport Blitz;2016/03/18;19:24:00.000;00:15:56.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;ICC Cricket World Cup 2011;2016/03/19;16:36:00.000;00:00:34.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;CNN;2016/03/20;03:25:00.000;00:00:00.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;ICC Cricket World Cup 2011;2016/03/20;18:11:00.000;01:08:08.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;Africa Magic;2016/03/25;00:56:00.000;00:02:42.000
2423050;Bret;Curran;Bret315@mailxyz.com;male;indian_asian;39;Gauteng;@Bret31;ICC Cricket World Cup 2011;2016/03/26;17:03:00.000;01:53:58.000
808869;None;None;Lillie411@yahoo.com;None;None;0;None;None;E! Entertainment;2016/03/03;19:19:00.000;00:01:02.000
941609;Bernardo;Woolard;Bernardo324@abcmail.com;male;black;45;Gauteng;@Bernardo32;SuperSport Blitz;2016/03/18;18:55:00.000;00:00:10.000
941609;Bernardo;Woolard;Bernardo324@abcmail.com;male;black;45;Gauteng;@Bernardo32;ICC Cricket World Cup 2011;2016/03/19;07:58:00.000;00:10:22.000
941609;Bernardo;Woolard;Bernardo324@abcmail.com;male;black;45;Gauteng;@Bernardo32;Supersport Live Events;2016/03/20;19:13:00.000;00:00:00.000
928855;Yong;Pool;Yong483@mail.com;male;indian_asian;43;Kwazulu Natal;@Yong48;ICC Cricket World Cup 2011;2016/03/30;11:00:00.000;00:00:00.000
